loan_size,APR,income,principal_paid,interest_paid,loan_term,status,issue_date
12000.0, 18.64%,60000.0,12000.0,3030.07, 60 months,Fully Paid,Nov-2011
35000.0, 20.30%,136000.0,35000.0,591.56, 60 months,Fully Paid,Nov-2011
25000.0, 14.27%,48000.0,25000.0,9687.87, 60 months,Fully Paid,Nov-2011
5200.0,  7.51%,70000.0,5200.0,621.35, 36 months,Fully Paid,Nov-2011
8500.0,  6.03%,25000.0,8500.0,812.92, 36 months,Fully Paid,Nov-2011
12000.0, 12.42%,64000.0,4488.45,2770.5, 60 months,Charged Off,Nov-2011
13000.0,  8.90%,47000.0,13000.0,2856.88, 60 months,Fully Paid,Nov-2011
1800.0,  8.90%,50400.0,0.0,0.0, 36 months,Charged Off,Nov-2011
10000.0, 16.77%,60000.0,10000.0,2787.57, 36 months,Fully Paid,Nov-2011
12475.0,  6.03%,88000.0,12475.0,1193.2, 36 months,Fully Paid,Nov-2011
3200.0,  7.51%,44000.0,3200.0,319.16, 36 months,Fully Paid,Nov-2011
5500.0,  6.62%,40000.0,5500.0,578.55, 36 months,Fully Paid,Nov-2011
14675.0, 19.42%,38500.0,3821.64,4626.05, 60 months,Charged Off,Nov-2011
2100.0,  7.51%,8000.0,2100.0,243.76, 36 months,Fully Paid,Nov-2011
3825.0, 15.96%,28500.0,695.15,372.29, 36 months,Charged Off,Nov-2011
23200.0, 23.52%,85000.0,12827.79,15246.66, 60 months,Charged Off,Nov-2011
5000.0,  6.03%,100000.0,5000.0,477.92, 36 months,Fully Paid,Nov-2011
12000.0, 14.65%,45600.0,12000.0,2401.91, 36 months,Fully Paid,Nov-2011
8500.0, 11.71%,74000.0,8500.0,1617.05, 36 months,Fully Paid,Nov-2011
12000.0,  8.90%,76800.0,12000.0,1688.41, 36 months,Fully Paid,Nov-2011
31000.0, 12.42%,96000.0,31000.0,1866.58, 60 months,Fully Paid,Nov-2011
12600.0, 10.65%,55172.0,12600.0,436.46, 60 months,Fully Paid,Nov-2011
7600.0, 15.27%,33000.0,7600.0,1909.47, 36 months,Fully Paid,Nov-2011
2750.0, 16.77%,16800.0,2750.0,183.09, 36 months,Fully Paid,Nov-2011
20000.0, 11.71%,72000.0,20000.0,3808.66, 36 months,Fully Paid,Nov-2011
7000.0,  6.62%,45600.0,7000.0,735.77, 36 months,Fully Paid,Nov-2011
7000.0, 10.65%,80400.0,7000.0,808.69, 36 months,Fully Paid,Nov-2011
24000.0, 22.06%,91200.0,17983.82,15189.65, 60 months,Current,Nov-2011
13200.0,  6.62%,90000.0,13200.0,1388.9, 36 months,Fully Paid,Nov-2011
6000.0, 11.71%,48000.0,6000.0,762.68, 36 months,Fully Paid,Nov-2011
35000.0, 12.42%,185000.0,35000.01,6054.07, 36 months,Fully Paid,Nov-2011
4625.0, 12.42%,40000.0,4625.0,935.01, 36 months,Fully Paid,Nov-2011
13000.0, 19.42%,65000.0,13000.0,6946.37, 60 months,Fully Paid,Nov-2011
11200.0, 14.65%,50000.0,11200.0,797.25, 60 months,Fully Paid,Nov-2011
6000.0,  6.03%,150000.0,6000.0,573.64, 36 months,Fully Paid,Nov-2011
17600.0, 18.64%,65000.0,361.29,542.65, 60 months,Charged Off,Nov-2011
2500.0, 11.71%,27600.0,2500.0,185.51, 36 months,Fully Paid,Nov-2011
15000.0,  6.03%,130000.0,15000.0,1240.07, 36 months,Fully Paid,Nov-2011
8000.0, 14.27%,36000.0,5657.92,1736.3, 36 months,Charged Off,Nov-2011
15000.0,  9.91%,95000.0,15000.0,2399.41, 36 months,Fully Paid,Nov-2011
14000.0, 10.65%,51996.0,11084.12,3953.38, 60 months,Current,Nov-2011
3800.0,  6.62%,79200.0,3800.0,214.92, 36 months,Fully Paid,Nov-2011
35000.0, 12.69%,110000.0,6295.93,4775.31, 60 months,Charged Off,Nov-2011
3000.0, 12.69%,14400.0,3000.0,164.52, 36 months,Fully Paid,Nov-2011
5600.0, 14.27%,70000.0,5600.0,1086.14, 36 months,Fully Paid,Nov-2011
12000.0, 15.27%,85000.0,12000.0,3014.4, 36 months,Fully Paid,Nov-2011
6000.0, 10.65%,19200.0,6000.0,1034.14, 36 months,Fully Paid,Nov-2011
27250.0, 18.64%,78000.0,20775.86,14250.81, 60 months,Current,Nov-2011
12000.0,  6.03%,45000.0,12000.0,1097.12, 36 months,Fully Paid,Nov-2011
25000.0, 10.65%,57600.0,25000.0,6955.08, 60 months,Fully Paid,Nov-2011
13000.0,  6.62%,80000.0,13000.0,1365.09, 36 months,Fully Paid,Nov-2011
8000.0,  7.90%,72000.0,8000.0,426.18, 36 months,Fully Paid,Nov-2011
13600.0,  6.03%,104000.0,13600.0,1300.63, 36 months,Fully Paid,Nov-2011
30000.0, 12.69%,103800.0,29999.99,5321.78, 60 months,Fully Paid,Nov-2011
8000.0,  8.90%,52000.0,8000.0,1104.11, 36 months,Fully Paid,Nov-2011
30000.0,  8.90%,200000.0,30000.0,2142.39, 36 months,Fully Paid,Nov-2011
3000.0, 10.65%,63372.0,3000.0,27.12, 36 months,Fully Paid,Oct-2011
24000.0, 19.03%,155000.0,24000.0,382.41, 60 months,Fully Paid,Nov-2011
15000.0, 17.58%,90000.0,15000.0,2307.63, 36 months,Fully Paid,Nov-2011
9400.0, 21.67%,60000.0,9400.0,831.28, 60 months,Fully Paid,Nov-2011
20000.0, 14.65%,57600.0,15580.12,8024.72, 60 months,Current,Nov-2011
20000.0, 14.27%,97500.0,20000.0,6584.52, 60 months,Fully Paid,Nov-2011
1300.0,  6.03%,6000.0,1300.0,124.22, 36 months,Fully Paid,Nov-2011
10000.0,  7.51%,45000.0,10000.0,1129.23, 36 months,Fully Paid,Nov-2011
8000.0,  6.62%,50000.0,8000.0,841.28, 36 months,Fully Paid,Nov-2011
2800.0,  9.91%,33204.0,2232.37,735.86, 60 months,Current,Nov-2011
35000.0, 12.42%,77100.0,35000.0,3025.17, 36 months,Fully Paid,Nov-2011
2700.0, 13.49%,35004.0,2700.0,595.68, 36 months,Fully Paid,Oct-2011
35000.0, 19.42%,90000.0,8160.02,10160.03, 60 months,Charged Off,Nov-2011
19000.0, 11.71%,76700.0,19000.0,5739.39, 60 months,Fully Paid,Nov-2011
23000.0, 12.42%,70000.0,17184.54,7607.65, 60 months,Late (31-120 days),Nov-2011
12175.0, 10.65%,106000.0,9629.79,3434.6, 60 months,Current,Nov-2011
25000.0, 14.27%,62000.0,25000.0,8186.69, 60 months,Fully Paid,Nov-2011
10000.0,  6.03%,36000.0,10000.0,99.43, 36 months,Fully Paid,Nov-2011
5000.0, 11.71%,52273.0,5000.0,357.0, 36 months,Fully Paid,Oct-2011
12000.0, 19.91%,65000.0,3447.4,4158.86, 60 months,Charged Off,Nov-2011
25000.0, 15.27%,60000.0,25000.0,8297.11, 60 months,Fully Paid,Nov-2011
3500.0,  6.03%,95000.0,3500.0,334.54, 36 months,Fully Paid,Oct-2011
16000.0,  6.03%,124000.0,16000.0,770.78, 36 months,Fully Paid,Nov-2011
20000.0,  8.90%,148080.0,20000.0,2860.19, 36 months,Fully Paid,Nov-2011
7500.0, 11.71%,50000.0,2996.83,951.57, 36 months,Charged Off,Oct-2011
5000.0, 12.42%,40000.0,5000.0,1011.63, 36 months,Fully Paid,Nov-2011
35000.0,  7.90%,95000.0,35000.0,3694.15, 36 months,Fully Paid,Nov-2011
10000.0, 10.65%,100000.0,1444.75,903.09, 60 months,Charged Off,Nov-2011
10000.0, 18.64%,57000.0,10000.0,2650.13, 36 months,Fully Paid,Oct-2011
3600.0,  7.90%,90000.0,3600.0,454.11, 36 months,Fully Paid,Oct-2011
5600.0, 15.96%,48000.0,5600.0,1468.43, 36 months,Fully Paid,Oct-2011
14000.0, 15.27%,42000.0,14000.0,527.73, 60 months,Fully Paid,Nov-2011
7575.0,  6.62%,21600.0,7575.0,796.45, 36 months,Fully Paid,Nov-2011
23525.0,  7.90%,62500.0,23525.0,2968.11, 36 months,Fully Paid,Nov-2011
10000.0,  7.90%,54000.0,10000.0,1263.33, 36 months,Fully Paid,Nov-2011
35000.0, 17.27%,92000.0,35000.0,14101.69, 60 months,Fully Paid,Nov-2011
9300.0,  8.90%,45760.0,9300.0,446.91, 36 months,Fully Paid,Nov-2011
7000.0, 12.69%,38400.0,7000.0,1487.87, 36 months,Fully Paid,Nov-2011
8400.0, 16.77%,43200.0,8400.0,344.16, 36 months,Fully Paid,Oct-2011
17000.0,  6.03%,70000.0,17000.0,1625.88, 36 months,Fully Paid,Nov-2011
5000.0, 10.65%,20000.0,5000.0,823.18, 36 months,Fully Paid,Oct-2011
20000.0, 19.42%,75000.0,20000.0,9685.54, 60 months,Fully Paid,Nov-2011
3000.0, 16.77%,65000.0,3000.0,827.33, 36 months,Fully Paid,Oct-2011
12000.0,  6.03%,42000.0,12000.0,1097.29, 36 months,Fully Paid,Oct-2011
15000.0, 16.77%,88000.0,11533.91,6961.79, 60 months,Current,Nov-2011
5500.0, 12.69%,96000.0,5500.0,1070.88, 36 months,Fully Paid,Nov-2011
1450.0,  7.51%,24000.0,1450.0,151.95, 36 months,Fully Paid,Nov-2011
30000.0, 11.71%,150000.0,30000.0,6694.22, 60 months,Fully Paid,Nov-2011
8000.0,  7.90%,50000.0,8000.0,1011.46, 36 months,Fully Paid,Oct-2011
7000.0,  7.90%,27600.0,521.67,134.67, 36 months,Charged Off,Oct-2011
10000.0, 14.27%,60000.0,10000.0,2206.22, 36 months,Fully Paid,Oct-2011
20000.0, 12.69%,102000.0,20000.0,6369.13, 60 months,Fully Paid,Nov-2011
6600.0,  7.90%,47000.0,6600.0,833.72, 36 months,Fully Paid,Oct-2011
6000.0, 11.71%,30000.0,6000.0,1142.4, 36 months,Fully Paid,Oct-2011
7000.0, 16.77%,120000.0,7000.0,878.4, 36 months,Fully Paid,Nov-2011
4000.0, 12.42%,23400.0,4000.0,808.41, 36 months,Fully Paid,Nov-2011
12350.0, 14.27%,59000.0,2143.96,1886.78, 60 months,Charged Off,Nov-2011
10000.0, 11.71%,52000.0,10000.0,1904.62, 36 months,Fully Paid,Oct-2011
12000.0, 16.77%,60000.0,12000.0,3036.56, 36 months,Fully Paid,Oct-2011
18400.0, 23.13%,75000.0,3275.6,5563.77, 60 months,Charged Off,Nov-2011
24000.0, 17.58%,80000.0,24000.0,11046.51, 60 months,Fully Paid,Nov-2011
10000.0,  7.90%,54000.0,10000.0,1263.18, 36 months,Fully Paid,Nov-2011
20000.0,  9.91%,36000.0,15945.01,5256.37, 60 months,Current,Nov-2011
15000.0, 16.29%,52800.0,15000.0,1829.59, 36 months,Fully Paid,Nov-2011
3600.0, 14.27%,26400.0,3600.0,844.72, 36 months,Fully Paid,Oct-2011
11325.0, 10.65%,25920.0,11325.0,1862.79, 36 months,Fully Paid,Oct-2011
25000.0, 12.42%,68000.0,19676.32,8368.68, 60 months,Current,Nov-2011
3100.0, 13.49%,65000.0,3100.0,685.08, 36 months,Fully Paid,Oct-2011
20000.0,  7.90%,150000.0,20000.0,2526.67, 36 months,Fully Paid,Oct-2011
14400.0,  6.03%,75000.0,14400.0,1377.17, 36 months,Fully Paid,Oct-2011
5850.0, 13.49%,31200.0,5850.0,1292.86, 36 months,Fully Paid,Nov-2011
5000.0,  6.62%,124800.0,5000.0,181.88, 36 months,Fully Paid,Oct-2011
3000.0,  6.62%,45000.0,3000.0,295.94, 36 months,Fully Paid,Oct-2011
35000.0, 11.71%,88000.0,3108.98,2297.68, 60 months,Charged Off,Nov-2011
12000.0, 11.71%,77000.0,12000.0,2284.38, 36 months,Fully Paid,Oct-2011
30000.0, 15.96%,55000.0,30000.0,2320.76, 60 months,Fully Paid,Nov-2011
20000.0, 12.69%,50000.0,20000.0,2633.8, 36 months,Fully Paid,Oct-2011
7000.0,  7.90%,43200.0,4076.44,738.26, 36 months,Charged Off,Oct-2011
8000.0,  6.62%,39000.0,8000.0,641.9, 36 months,Fully Paid,Oct-2011
8000.0,  8.90%,28776.0,8000.0,570.86, 36 months,Fully Paid,Oct-2011
5000.0,  9.91%,83000.0,5000.0,798.53, 36 months,Fully Paid,Oct-2011
17500.0, 13.49%,85000.0,17500.0,3868.03, 36 months,Fully Paid,Oct-2011
9000.0,  7.90%,58800.0,9000.0,1090.9, 36 months,Fully Paid,Oct-2011
6000.0, 13.49%,79416.0,6000.0,1035.88, 36 months,Fully Paid,Oct-2011
8000.0, 17.58%,48661.8,8000.0,2345.91, 36 months,Fully Paid,Oct-2011
7200.0, 12.69%,30000.0,164.94,75.94, 36 months,Charged Off,Oct-2011
7500.0, 16.29%,120000.0,7500.0,1407.99, 36 months,Fully Paid,Oct-2011
2500.0, 10.65%,24000.0,2500.0,288.32, 36 months,Fully Paid,Oct-2011
6000.0, 12.69%,40000.0,6000.0,938.4, 36 months,Fully Paid,Nov-2011
13200.0,  6.62%,60000.0,13200.0,1308.28, 36 months,Fully Paid,Oct-2011
16800.0, 10.65%,52000.0,13305.31,4748.47, 60 months,Current,Nov-2011
7500.0,  7.90%,50000.0,5897.22,905.53, 36 months,Charged Off,Oct-2011
6000.0,  8.90%,41000.0,6000.0,857.77, 36 months,Fully Paid,Oct-2011
17950.0, 11.71%,35880.0,17950.0,5423.23, 60 months,Fully Paid,Nov-2011
9525.0, 17.27%,50000.0,9525.0,4147.73, 60 months,Fully Paid,Nov-2011
12000.0,  7.90%,65000.0,12000.0,1516.91, 36 months,Fully Paid,Oct-2011
5000.0, 11.71%,70116.0,5000.0,951.61, 36 months,Fully Paid,Nov-2011
14000.0,  9.91%,74700.0,14000.0,228.74, 36 months,Fully Paid,Nov-2011
13000.0, 15.96%,76800.0,13000.0,3439.88, 36 months,Fully Paid,Oct-2011
30000.0, 14.27%,57048.0,30000.0,8681.01, 60 months,Fully Paid,Nov-2011
9000.0,  6.62%,34320.0,5793.8,831.16, 36 months,Charged Off,Oct-2011
10000.0,  6.62%,55000.0,3380.22,605.71, 36 months,Charged Off,Oct-2011
15850.0, 13.49%,40000.0,12394.31,5794.26, 60 months,Current,Nov-2011
6000.0,  6.03%,54000.0,6000.0,568.42, 36 months,Fully Paid,Oct-2011
15000.0,  8.90%,96000.0,15000.0,1497.21, 60 months,Fully Paid,Nov-2011
8975.0,  6.62%,32500.0,8975.0,944.03, 36 months,Fully Paid,Oct-2011
8000.0,  7.90%,40000.0,2035.01,466.79, 36 months,Charged Off,Oct-2011
11975.0,  6.62%,50000.0,11975.0,996.91, 36 months,Fully Paid,Oct-2011
21000.0, 16.77%,110256.0,21000.0,3289.42, 60 months,Fully Paid,Nov-2011
11000.0,  8.90%,144000.0,11000.0,1572.62, 36 months,Fully Paid,Nov-2011
15000.0,  8.90%,200000.0,15000.0,2145.76, 36 months,Fully Paid,Oct-2011
8000.0, 11.71%,50000.0,186.14,77.9, 36 months,Charged Off,Oct-2011
11200.0, 13.49%,68000.0,11200.0,1125.22, 36 months,Fully Paid,Oct-2011
3200.0, 12.69%,22000.0,3200.0,637.94, 36 months,Fully Paid,Oct-2011
8400.0, 12.42%,50400.0,8400.0,1692.18, 36 months,Fully Paid,Oct-2011
2400.0, 19.91%,150000.0,956.72,554.92, 36 months,Charged Off,Nov-2011
7000.0, 16.29%,62000.0,7000.0,700.56, 36 months,Fully Paid,Oct-2011
6000.0, 15.96%,98000.0,6000.0,1588.75, 36 months,Fully Paid,Oct-2011
9600.0, 13.49%,68000.0,6057.09,3197.15, 60 months,Charged Off,Nov-2011
13000.0, 12.42%,90000.0,13000.0,2609.34, 36 months,Fully Paid,Nov-2011
5150.0, 10.65%,50400.0,5150.0,688.68, 60 months,Fully Paid,Oct-2011
15000.0, 13.49%,120000.0,15000.0,168.62, 36 months,Fully Paid,Nov-2011
7500.0,  7.51%,90000.0,7500.0,907.29, 36 months,Fully Paid,Oct-2011
15850.0, 13.49%,38397.0,9919.34,5362.99, 60 months,Charged Off,Nov-2011
6000.0,  7.90%,27040.0,6000.0,757.91, 36 months,Fully Paid,Oct-2011
10000.0,  7.90%,35000.0,10000.0,961.78, 36 months,Fully Paid,Oct-2011
15000.0, 20.89%,92000.0,6320.92,7003.4, 60 months,Charged Off,Oct-2011
1500.0, 16.77%,60000.0,1500.0,416.94, 36 months,Fully Paid,Oct-2011
20000.0, 22.06%,79864.0,6090.71,8268.45, 60 months,Charged Off,Nov-2011
21000.0, 11.71%,65000.0,21000.0,5040.92, 60 months,Fully Paid,Nov-2011
12000.0, 11.71%,40008.0,12000.0,2285.29, 36 months,Fully Paid,Oct-2011
30000.0, 14.27%,93000.0,30000.0,8953.96, 60 months,Fully Paid,Nov-2011
12000.0, 16.29%,62208.0,12000.0,3001.75, 36 months,Fully Paid,Oct-2011
5000.0,  6.03%,60000.0,5000.0,478.21, 36 months,Fully Paid,Oct-2011
30000.0, 10.65%,97000.0,10522.39,3144.55, 36 months,Charged Off,Oct-2011
11250.0, 14.27%,40000.0,11250.0,2342.04, 36 months,Fully Paid,Oct-2011
12000.0,  7.90%,60000.0,12000.0,1266.44, 36 months,Fully Paid,Oct-2011
7800.0, 12.69%,45000.0,7800.0,1377.84, 36 months,Fully Paid,Oct-2011
30000.0, 12.42%,81996.0,30000.0,1220.04, 60 months,Fully Paid,Nov-2011
17000.0,  8.90%,60000.0,17000.0,2435.83, 36 months,Fully Paid,Oct-2011
14000.0,  6.03%,94800.0,14000.0,1336.9, 36 months,Fully Paid,Oct-2011
2500.0,  8.90%,35000.0,2500.0,356.62, 36 months,Fully Paid,Oct-2011
15000.0, 17.27%,50000.0,15000.0,7027.45, 60 months,Fully Paid,Nov-2011
24000.0, 11.71%,95000.0,24000.0,5063.95, 60 months,Fully Paid,Nov-2011
9000.0,  7.51%,55000.0,9000.0,1001.49, 36 months,Fully Paid,Nov-2011
17050.0, 10.65%,30660.0,4669.97,2681.17, 60 months,Charged Off,Nov-2011
3000.0, 10.65%,90000.0,2312.18,839.17, 60 months,Current,Oct-2011
1925.0,  6.03%,30000.0,1925.0,184.0, 36 months,Fully Paid,Nov-2011
35000.0, 19.91%,135000.0,26525.11,19727.32, 60 months,Current,Nov-2011
6625.0, 14.27%,25995.0,5160.25,2577.32, 60 months,Current,Nov-2011
1000.0,  7.90%,40000.0,1000.0,125.46, 36 months,Fully Paid,Oct-2011
21600.0, 13.49%,60000.0,16899.7,7899.85, 60 months,Current,Nov-2011
4200.0, 11.71%,107004.0,4200.0,664.56, 36 months,Fully Paid,Nov-2011
12850.0, 22.74%,60000.0,1700.98,2975.99, 60 months,Charged Off,Nov-2011
4800.0,  7.51%,36000.0,4800.0,574.92, 36 months,Fully Paid,Oct-2011
4200.0,  9.91%,30000.0,4200.0,670.95, 36 months,Fully Paid,Oct-2011
5000.0,  6.03%,148350.0,5000.0,478.21, 36 months,Fully Paid,Oct-2011
16000.0, 14.65%,56033.0,16000.0,3865.31, 36 months,Fully Paid,Oct-2011
12800.0, 12.42%,98300.0,10072.48,4283.51, 60 months,Current,Nov-2011
19850.0,  9.91%,53313.0,19850.0,3174.56, 36 months,Fully Paid,Oct-2011
20000.0, 15.27%,90000.0,20000.0,8164.41, 60 months,Fully Paid,Nov-2011
15000.0, 11.71%,45000.0,15000.0,3514.52, 60 months,Fully Paid,Nov-2011
8000.0, 12.69%,160000.0,8000.0,1657.81, 36 months,Fully Paid,Oct-2011
15000.0,  7.90%,60000.0,15000.0,1877.63, 36 months,Fully Paid,Oct-2011
3000.0, 13.49%,30000.0,3000.0,660.73, 36 months,Fully Paid,Oct-2011
21850.0, 17.27%,50000.0,14846.05,9733.4, 60 months,Charged Off,Nov-2011
4000.0, 12.69%,115000.0,4000.0,161.78, 36 months,Fully Paid,Oct-2011
34000.0, 12.42%,85800.0,10932.43,7665.67, 60 months,Charged Off,Nov-2011
20000.0, 19.91%,175000.0,20000.0,2552.31, 60 months,Fully Paid,Nov-2011
28000.0,  7.90%,320000.0,28000.0,3380.29, 36 months,Fully Paid,Oct-2011
14000.0, 17.27%,77000.0,10739.74,6713.6, 60 months,Current,Nov-2011
12000.0, 14.27%,80000.0,12000.0,2068.06, 60 months,Fully Paid,Nov-2011
8000.0, 18.64%,114000.0,8000.0,2500.95, 36 months,Fully Paid,Oct-2011
10000.0, 14.65%,43000.0,10000.0,1187.34, 36 months,Fully Paid,Oct-2011
12000.0, 19.03%,140000.0,9110.1,6399.56, 60 months,Current,Nov-2011
16000.0, 11.71%,48000.0,16000.0,3271.02, 60 months,Fully Paid,Nov-2011
17000.0,  6.03%,110000.0,17000.0,419.81, 36 months,Fully Paid,Nov-2011
5000.0, 15.27%,54000.0,3358.71,1141.89, 36 months,Charged Off,Oct-2011
2000.0, 15.27%,62000.0,2000.0,467.64, 36 months,Fully Paid,Oct-2011
20000.0, 10.65%,90000.0,15833.99,5649.04, 60 months,Current,Nov-2011
10000.0,  6.03%,50000.0,10000.0,956.37, 36 months,Fully Paid,Nov-2011
4500.0,  9.91%,39000.0,4500.0,706.32, 36 months,Fully Paid,Oct-2011
4100.0, 17.58%,44000.0,4100.0,176.01, 36 months,Fully Paid,Oct-2011
4200.0, 13.49%,43200.0,4200.0,928.51, 36 months,Fully Paid,Oct-2011
12000.0,  9.91%,58000.0,12000.0,1584.83, 36 months,Fully Paid,Oct-2011
18000.0, 18.25%,78000.0,18000.0,3072.85, 60 months,Fully Paid,Nov-2011
35000.0, 22.06%,120000.0,17593.09,19166.09, 60 months,Charged Off,Nov-2011
10000.0, 16.29%,53000.0,10000.0,2706.09, 36 months,Fully Paid,Oct-2011
3000.0,  6.03%,30000.0,3000.0,257.5, 36 months,Fully Paid,Oct-2011
4425.0,  8.90%,60000.0,4425.0,472.65, 36 months,Fully Paid,Oct-2011
28000.0,  7.51%,180000.0,28000.0,3354.16, 36 months,Fully Paid,Oct-2011
35000.0, 13.49%,95000.0,35000.0,8813.07, 60 months,Fully Paid,Nov-2011
12000.0,  6.62%,53000.0,5362.5,890.78, 36 months,Charged Off,Oct-2011
4800.0, 14.65%,46525.0,2818.46,986.43, 36 months,Charged Off,Oct-2011
2400.0,  8.90%,82500.0,2400.0,230.4, 36 months,Fully Paid,Oct-2011
31300.0, 11.71%,58000.0,31300.0,5525.77, 36 months,Fully Paid,Oct-2011
32250.0, 19.42%,64480.0,32250.0,3049.89, 60 months,Fully Paid,Nov-2011
3000.0,  8.90%,62000.0,3000.0,428.17, 36 months,Fully Paid,Oct-2011
4000.0,  7.90%,39000.0,807.09,191.71, 36 months,Charged Off,Oct-2011
15000.0, 12.69%,42655.8,2118.33,1616.09, 36 months,Charged Off,Oct-2011
4800.0,  6.62%,65000.0,4800.0,451.8, 36 months,Fully Paid,Oct-2011
14400.0, 12.69%,115000.0,14400.0,2980.37, 36 months,Fully Paid,Oct-2011
7000.0,  8.90%,160000.0,7000.0,928.62, 36 months,Fully Paid,Oct-2011
5000.0, 14.27%,36000.0,2385.4,1584.91, 60 months,Charged Off,Oct-2011
20800.0, 12.69%,78500.0,20800.0,4761.77, 60 months,Fully Paid,Nov-2011
4200.0,  7.90%,42000.0,4200.0,530.29, 36 months,Fully Paid,Oct-2011
7200.0,  8.90%,62400.0,7200.0,834.4, 36 months,Fully Paid,Oct-2011
4200.0,  8.90%,47500.0,4200.0,525.98, 36 months,Fully Paid,Oct-2011
18200.0,  7.90%,80000.0,18200.0,776.01, 36 months,Fully Paid,Oct-2011
10000.0,  6.03%,60000.0,10000.0,956.34, 36 months,Fully Paid,Nov-2011
22000.0, 12.69%,115000.0,22000.0,4558.26, 36 months,Fully Paid,Oct-2011
20000.0, 15.27%,84000.0,20000.0,745.97, 36 months,Fully Paid,Nov-2011
3000.0, 16.29%,52000.0,3000.0,736.67, 36 months,Fully Paid,Oct-2011
2800.0, 12.69%,64800.0,2076.47,544.93, 36 months,Charged Off,Nov-2011
4000.0, 14.65%,48000.0,4000.0,966.42, 36 months,Fully Paid,Oct-2011
3775.0, 11.71%,55000.0,3775.0,684.98, 36 months,Fully Paid,Oct-2011
2500.0, 15.96%,40296.0,2500.0,252.49, 60 months,Fully Paid,Oct-2011
25000.0, 10.65%,116000.0,25000.0,6696.21, 60 months,Fully Paid,Nov-2011
6000.0, 11.71%,37200.0,6000.0,1075.65, 36 months,Fully Paid,Oct-2011
7500.0, 14.27%,38400.0,1400.65,655.35, 36 months,Charged Off,Oct-2011
11625.0, 10.65%,66000.0,2842.44,1669.74, 60 months,Charged Off,Nov-2011
20000.0,  6.62%,54996.0,20000.0,1356.56, 36 months,Fully Paid,Nov-2011
16000.0,  8.90%,36000.0,16000.0,2287.92, 36 months,Fully Paid,Oct-2011
6000.0,  6.03%,96000.0,6000.0,492.7, 36 months,Fully Paid,Oct-2011
1000.0, 10.65%,20000.0,1000.0,92.04, 36 months,Fully Paid,Oct-2011
12000.0,  6.03%,85000.0,12000.0,1129.59, 36 months,Fully Paid,Oct-2011
14000.0, 16.77%,99000.0,14000.0,5557.6, 60 months,Fully Paid,Oct-2011
2550.0, 14.27%,25200.0,2550.0,466.94, 36 months,Fully Paid,Oct-2011
6000.0,  6.62%,60000.0,6000.0,631.0, 36 months,Fully Paid,Oct-2011
3000.0,  7.90%,62400.0,2179.8,351.72, 36 months,Charged Off,Oct-2011
8000.0, 12.69%,35000.0,8000.0,1658.21, 36 months,Fully Paid,Oct-2011
13250.0, 11.71%,40000.0,13250.0,1153.17, 36 months,Fully Paid,Oct-2011
11400.0,  6.62%,90000.0,11400.0,1114.64, 36 months,Fully Paid,Oct-2011
8000.0, 17.27%,32000.0,8000.0,2304.18, 36 months,Fully Paid,Oct-2011
17500.0, 13.49%,35000.0,17500.0,3450.52, 60 months,Fully Paid,Nov-2011
5450.0, 15.96%,43000.0,2856.1,1157.84, 36 months,Charged Off,Oct-2011
35000.0, 12.69%,120996.0,35000.0,2332.61, 60 months,Fully Paid,Nov-2011
22000.0, 19.42%,108996.0,22000.0,7031.39, 36 months,Fully Paid,Oct-2011
2400.0, 12.69%,72000.0,2400.0,496.48, 36 months,Fully Paid,Oct-2011
20000.0, 13.49%,175000.0,20000.0,4313.11, 36 months,Fully Paid,Oct-2011
19425.0, 13.49%,50000.0,19425.0,5992.5, 60 months,Fully Paid,Nov-2011
10000.0, 10.65%,100000.0,10000.0,1730.06, 36 months,Fully Paid,Oct-2011
7500.0,  6.03%,48000.0,7500.0,717.35, 36 months,Fully Paid,Oct-2011
12650.0, 21.28%,135696.0,12650.0,6539.64, 60 months,Fully Paid,Nov-2011
10400.0,  9.91%,42000.0,10400.0,1737.11, 60 months,Fully Paid,Oct-2011
10000.0, 10.65%,104000.0,10000.0,1724.69, 36 months,Fully Paid,Oct-2011
35000.0, 17.27%,87000.0,35000.0,10078.91, 36 months,Fully Paid,Oct-2011
10000.0, 11.71%,173467.0,10000.0,1892.61, 36 months,Fully Paid,Oct-2011
21725.0, 20.89%,40000.0,2247.49,3908.62, 60 months,Charged Off,Nov-2011
30000.0, 19.42%,98000.0,30000.0,11130.0, 60 months,Fully Paid,Nov-2011
10000.0,  8.90%,48000.0,10000.0,1163.27, 36 months,Fully Paid,Oct-2011
18000.0, 19.03%,65000.0,180.5,283.43, 60 months,Charged Off,Nov-2011
10000.0,  7.90%,66000.0,10000.0,1263.67, 36 months,Fully Paid,Oct-2011
27000.0, 10.65%,61900.0,21386.54,7633.19, 60 months,Current,Nov-2011
4200.0,  9.91%,42000.0,2176.46,526.94, 36 months,Charged Off,Oct-2011
10000.0,  7.90%,57000.0,10000.0,1261.66, 36 months,Fully Paid,Oct-2011
14000.0, 19.91%,51713.0,1481.84,2214.25, 60 months,Charged Off,Nov-2011
2500.0,  8.90%,31000.0,2500.0,355.26, 36 months,Fully Paid,Oct-2011
3500.0, 10.65%,55000.0,2202.94,527.3, 36 months,Charged Off,Oct-2011
13000.0,  7.90%,70000.0,13000.0,554.22, 36 months,Fully Paid,Oct-2011
